"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.439320308E1,6.964538457E0,1.164941944E0,7.575175467E0,1.035592434E1
3.440315708E1,3.542580627E0,1.970877711E0,2.317637479E0,4.669655226E0
3.441311108E1,-1.079614001E-1,1.730448389E-1,3.434350419E-1,3.994343603E-1
3.442306508E1,-2.808608005E0,1.081003994E-1,-1.136996858E0,3.031950935E0
3.443301908E1,-2.955771605E0,1.769569770E0,-1.290385770E0,3.678730540E0
3.444297408E1,-1.886371119E0,1.991214911E0,-5.736679522E-1,2.802218361E0
3.445292808E1,-8.027036452E-1,2.670821584E0,-3.385116498E-1,2.809307960E0
3.446288208E1,-3.083096115E-1,3.996288309E0,-4.263310548E-1,4.030773279E0
3.447283608E1,1.132525273E-2,5.626394384E0,-8.835563850E-1,5.695358980E0
3.448279008E1,-4.655933537E-1,6.724806708E0,-1.020109921E0,6.817655512E0
3.449274408E1,-9.452061378E-1,7.223613380E0,-1.410017463E0,7.420387736E0
3.450269808E1,-1.381295501E0,7.453800718E0,-1.845292382E0,7.802065520E0
3.451265196E1,-1.638038408E0,7.439930538E0,-1.839833422E0,7.837137440E0
3.452260596E1,-1.586664041E0,7.414104556E0,-1.600326791E0,7.749031874E0
3.453256096E1,-1.422395141E0,7.102688867E0,-1.640819929E0,7.427226071E0
3.454251496E1,-1.064264439E0,6.583585925E0,-1.406814358E0,6.815819031E0
3.455246896E1,-9.397055890E-1,6.125226198E0,-1.013458128E0,6.279214915E0
3.456242296E1,-1.147830213E0,5.856391103E0,-1.492444493E0,6.151603166E0
3.457237696E1,-1.401894219E0,5.445438847E0,-2.196515915E0,6.036786712E0
3.458233096E1,-1.761116450E0,4.593991277E0,-2.835086828E0,5.678380432E0
3.459228496E1,-1.973418033E0,3.485546300E0,-3.414671030E0,5.263400991E0
3.460223896E1,-2.194935705E0,2.488713561E0,-3.244146341E0,4.640681353E0
3.461219296E1,-2.428571293E0,2.114897556E0,-2.600576059E0,4.139292939E0
3.462214796E1,-2.674162391E0,2.179822699E0,-1.664691771E0,3.830661847E0
3.463210196E1,-2.556295972E0,1.700269155E0,-5.812002258E-1,3.124637258E0
3.464205596E1,-2.605213193E0,6.946632528E-1,6.154219325E-1,2.765580766E0
3.465200996E1,-2.318461060E0,-3.887299132E-1,1.905209824E0,3.025920869E0
3.466196396E1,-1.106911618E0,-1.513800278E0,2.406640141E0,3.051026283E0
3.467191796E1,-3.291858890E-1,-2.547759329E0,1.956084401E0,3.228886361E0
3.468187196E1,1.519552842E-1,-3.217376618E0,4.161881456E-1,3.247740027E0
3.469182596E1,2.767315041E-1,-3.829008240E0,-1.650613430E-1,3.842542084E0
3.470177996E1,1.018678157E0,-3.926722230E0,-8.414131629E-1,4.143045832E0
3.471173496E1,2.712647010E0,-2.844162877E0,-3.154698267E0,5.039825138E0
3.472168896E1,5.640877937E0,2.212001681E-3,-2.251697551E0,6.073685097E0
3.473164296E1,7.380750868E0,3.421346211E0,-1.796457607E0,8.331167578E0
3.474159696E1,6.490556724E0,5.716187151E0,-1.814268810E0,8.837063621E0
3.475155096E1,4.393568313E0,6.230262072E0,-1.370379773E0,7.745808462E0
3.476150496E1,9.543838837E0,9.073132129E0,9.941223214E0,1.649953046E1
3.477145896E1,8.563891101E0,8.999074804E0,4.728589796E0,1.329222102E1
3.478141296E1,-1.185742712E1,-1.545810860E-1,-1.298272260E1,1.758333186E1
3.479136696E1,-1.853910360E1,-6.906919409E0,-7.775975284E0,2.125722676E1
3.480132196E1,-1.227878450E1,-1.247358449E1,-4.211362349E0,1.800262290E1
3.481127596E1,-2.279591986E0,-1.473690718E1,-5.257114649E-1,1.492143912E1
3.482122996E1,3.897401659E0,-1.366832501E1,-5.574995019E0,1.526739722E1
3.483118396E1,6.441049519E0,-1.201937979E1,-3.975320193E0,1.420407618E1
3.484113796E1,5.290692285E0,-1.130783212E1,-1.919147978E0,1.263097862E1
3.485109196E1,2.664408942E0,-1.263995882E1,-2.082392884E0,1.308449442E1
3.486104596E1,1.154097478E0,-1.508073164E1,-3.938851109E0,1.562929800E1
3.487099996E1,1.549449437E0,-1.677522901E1,-3.723491725E0,1.725321688E1
3.488095396E1,2.686361437E0,-1.630507311E1,-2.882950674E0,1.677448514E1
3.489090896E1,3.950565421E0,-1.388423462E1,-2.934057678E0,1.473050008E1
3.490086296E1,3.291938266E0,-1.329028030E1,-1.397551784E0,1.376305050E1
3.491081696E1,3.078829182E0,-1.259184910E1,-3.799941730E-1,1.296835566E1
3.492077096E1,3.092882088E0,-1.021763045E1,-8.416774571E-1,1.070860928E1
