"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.363201792E0,6.629356760E-1,3.661223263E0,1.071165469E0,3.871877446E0
8.373229792E0,1.179423743E0,2.973443645E0,9.104418826E-1,3.325855063E0
8.383258792E0,1.570893661E0,2.495122109E0,7.299985617E-1,3.037472491E0
8.393286792E0,2.006041696E0,2.096831414E0,4.119723031E-1,2.930977046E0
8.403314792E0,2.338191612E0,1.694667230E0,5.357218981E-3,2.887744056E0
8.413342792E0,2.330371546E0,1.231755738E0,-4.519503012E-1,2.674343436E0
8.423370792E0,1.830857946E0,6.063539243E-1,-9.609434071E-1,2.154789579E0
8.433398792E0,1.650585364E0,1.187022784E-1,-1.567982333E0,2.279712892E0
8.443426792E0,1.932614116E0,-1.605458307E-1,-2.220530138E0,2.948139477E0
8.453454792E0,2.285214669E0,-4.241081992E-1,-3.148675343E0,3.913595567E0
8.463482792E0,2.996069446E0,-5.807957447E-1,-4.361681692E0,5.323346974E0
8.473511792E0,3.965463542E0,-7.663831535E-1,-5.787899158E0,7.057763166E0
8.483539792E0,4.575496534E0,-5.517008767E-1,-7.415234238E0,8.730706798E0
8.493567792E0,4.397794388E0,-7.200261354E-2,-8.820465170E0,9.856286607E0
8.503595792E0,3.235872531E0,4.275691661E-1,-9.027130330E0,9.599102480E0
8.513623792E0,1.879847673E0,6.803951696E-1,-7.635162052E0,7.892557533E0
8.523651792E0,9.273070067E-1,6.477530882E-1,-5.268078178E0,5.388147181E0
8.533679792E0,4.032052803E-1,4.431522882E-1,-2.699550709E0,2.765236423E0
8.543707792E0,1.075595319E-2,-4.187869406E-1,-2.117250475E-1,4.693886320E-1
8.553735792E0,-2.452392411E-1,-1.546713378E0,1.396612283E0,2.098330390E0
8.563764792E0,2.690327311E-1,-2.407028835E0,2.458388146E0,3.451063416E0
8.573792792E0,1.279273136E0,-3.001112377E0,3.478412697E0,4.768917084E0
8.583820792E0,1.909471421E0,-3.244744804E0,4.255478421E0,5.681861187E0
8.593848792E0,2.290482425E0,-3.052679265E0,4.538443898E0,5.929808888E0
8.603876792E0,2.049746125E0,-2.323601347E0,4.275008122E0,5.279798939E0
8.613904792E0,7.538873613E-1,-1.837260939E0,3.954297991E0,4.424968533E0
8.623932792E0,-4.850271231E-1,-1.874786615E0,3.115819838E0,3.668570488E0
8.633960792E0,-1.346475770E0,-1.913347540E0,2.234700572E0,3.235395256E0
8.643988792E0,-1.963433620E0,-1.820754834E0,1.605105135E0,3.121951672E0
8.654016792E0,-2.404399635E0,-1.649343707E0,1.093847988E0,3.114157300E0
8.664045792E0,-2.744444461E0,-1.392658249E0,6.866913052E-1,3.153255040E0
