"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.992191954E1,-5.921788117E0,8.251941562E-2,-4.026551158E0,7.161529040E0
1.993194454E1,-8.029042193E0,-1.327108155E1,-4.206149673E1,4.483030929E1
1.994196954E1,-8.037122460E0,-1.324487784E1,-4.212213002E1,4.488090868E1
1.995199454E1,-8.024510016E0,-1.320864381E1,-4.220116566E1,4.494217858E1
1.996201954E1,-7.996965537E0,-1.314841047E1,-4.233523998E1,4.504558469E1
1.997204354E1,-7.963245814E0,-1.307188562E1,-4.251498339E1,4.518640603E1
1.998206854E1,-7.926952146E0,-1.299679100E1,-4.270172007E1,4.533420390E1
1.999209354E1,1.877788576E0,-9.319810955E0,-2.053310880E0,9.726307200E0
2.000211854E1,2.337751609E0,-9.278848870E0,8.480591083E-1,9.606316838E0
2.001214354E1,1.573046752E0,-9.285228183E0,3.096656173E-2,9.417584479E0
2.002216854E1,8.833352141E-1,-8.950362820E0,-1.708516653E0,9.154687590E0
2.003219254E1,7.011367053E-1,-8.295889819E0,-3.019333763E0,8.856057641E0
2.004221754E1,5.150637583E-1,-7.369674488E0,-3.420428199E0,8.141051639E0
2.005224254E1,-3.098286085E-2,-5.909323023E0,-3.520559428E0,6.878618845E0
2.006226754E1,-1.124298240E-1,-3.964205221E0,-3.145293313E0,5.061663119E0
2.007229254E1,2.569405795E-1,-1.823148977E0,-2.562737557E0,3.155552953E0
2.008231754E1,3.660861321E-2,2.865615141E-1,-2.287082415E0,2.305255662E0
2.009234254E1,3.370414039E-1,2.661758400E0,-1.681628962E0,3.166453956E0
2.010236654E1,5.779923337E-1,4.876947983E0,-1.053993220E0,5.022907372E0
2.011239154E1,8.088108426E-1,6.778673013E0,-6.784020730E-1,6.860379885E0
2.012241654E1,1.140338615E0,8.271537336E0,-2.823550272E-1,8.354545255E0
2.013244154E1,1.343442089E0,9.469098557E0,-2.285558192E-1,9.566655731E0
2.014246654E1,1.146056899E0,1.023120652E1,-7.825047310E-1,1.032488968E1
2.015249154E1,8.065839306E-1,1.073377821E1,-1.616526940E0,1.088474766E1
2.016251654E1,3.897116607E-1,1.089535315E1,-1.808599935E0,1.105131799E1
2.017254054E1,1.125005753E-1,1.086727248E1,-1.517560623E0,1.097329749E1
2.018256554E1,1.174142099E-1,1.094315765E1,-1.755218510E0,1.108364910E1
2.019259054E1,-5.412250051E-1,1.085904311E1,-2.250795472E0,1.110305463E1
2.020261554E1,-1.711896051E0,1.049928264E1,-3.209149586E0,1.111144299E1
2.021264054E1,-2.757797455E0,9.950792767E0,-3.442313157E0,1.088454149E1
2.022266554E1,-3.499051030E0,9.583892264E0,-2.521231973E0,1.050956515E1
2.023268954E1,-3.709267496E0,9.365171900E0,-3.003317070E-1,1.007746542E1
2.024271454E1,-3.481375774E0,9.278156560E0,2.276302050E0,1.016787674E1
2.025273954E1,-3.167169501E0,9.225819302E0,3.937327617E0,1.051899488E1
2.026276454E1,-2.808980765E0,9.138993412E0,5.167479172E0,1.086804557E1
2.027278954E1,-2.084416605E0,9.170688245E0,5.970349828E0,1.113963162E1
2.028281446E1,-8.377987066E-1,9.406281919E0,6.324356051E0,1.136562914E1
2.029283846E1,-2.630963454E-1,9.490552576E0,7.491983621E0,1.209419805E1
2.030286346E1,3.054157148E-1,9.293250563E0,8.230240206E0,1.241751338E1
2.031288846E1,9.505854300E-1,9.164557439E0,7.804332526E0,1.207478082E1
