"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.713865625E0,6.031670748E0,-1.365884550E1,-5.523538352E0,1.592025717E1
1.723819625E0,2.429401159E0,-1.215020305E1,-2.866816159E0,1.271802104E1
1.733773625E0,4.227972534E-1,-9.134512106E0,3.746767151E-1,9.151964356E0
1.743727625E0,-9.581386440E-2,-4.675552919E0,-1.452214479E-1,4.678788803E0
1.753681625E0,-1.081831959E0,-6.613598514E-1,-1.542408804E0,1.996692806E0
1.763635625E0,-2.698390913E0,2.389780426E0,6.845556097E-1,3.668920875E0
1.773590625E0,-3.410981437E0,5.528026675E0,3.488294492E0,7.373063932E0
1.783544625E0,-2.861597812E0,8.994575956E0,4.839773140E0,1.060728725E1
1.793498625E0,-2.382242927E0,1.216946729E1,4.242172498E0,1.310599264E1
1.803452625E0,-1.638274197E0,1.417407876E1,2.220799256E0,1.444023547E1
1.813406625E0,-1.035324814E0,1.440394450E1,7.497965030E-1,1.446055702E1
1.823360625E0,-5.657557193E-1,1.351926545E1,-3.609588549E-2,1.353114632E1
1.833314625E0,-8.877169713E-1,1.171314006E1,-3.459902751E-1,1.175182542E1
1.843269625E0,-1.290691579E0,9.909245961E0,-4.625837553E-1,1.000365053E1
1.853223625E0,-1.163483648E0,8.606171733E0,-3.131895880E-1,8.690107814E0
1.863177625E0,-5.585496838E-1,7.825133995E0,2.447305334E-1,7.848859333E0
1.873131625E0,1.731813348E-1,7.854509822E0,1.077251251E0,7.929929797E0
1.883085625E0,8.975807125E-1,8.506273223E0,1.977338738E0,8.779077615E0
1.893039625E0,1.511525127E0,9.542570575E0,2.377940984E0,9.949872598E0
1.902994625E0,1.809012017E0,1.032437021E1,2.201301131E0,1.071031612E1
1.912948625E0,1.797549866E0,1.068596436E1,1.975087560E0,1.101462622E1
1.922902625E0,1.408342236E0,1.048209534E1,1.530257267E0,1.068641370E1
1.932856625E0,8.608452878E-1,1.000484443E1,1.135142194E0,1.010576640E1
1.942810625E0,3.402500635E-1,9.700634848E0,8.018639119E-1,9.739664896E0
1.952764625E0,-1.849177565E-1,9.703927415E0,6.275819483E-1,9.725958100E0
1.962719625E0,-5.575270058E-1,9.863263457E0,4.954766822E-1,9.891425556E0
1.972673625E0,-7.978830544E-1,1.013645941E1,4.044846511E-1,1.017585547E1
1.982627625E0,-9.008834392E-1,1.027272877E1,3.763102810E-1,1.031901917E1
1.992581625E0,-9.310511251E-1,1.006188869E1,4.549249260E-1,1.011510835E1
2.002535625E0,-8.026981634E-1,9.631992629E0,5.261942987E-1,9.679694561E0
2.012489625E0,-4.048779494E-1,9.181260595E0,3.454266036E-1,9.196672866E0
2.022443625E0,2.694437903E-1,8.915445587E0,-2.997282743E-2,8.919566601E0
2.032398625E0,1.025864019E0,8.745794472E0,-6.635855940E-1,8.830722721E0
2.042352625E0,1.716563591E0,8.354529206E0,-1.971082655E0,8.753851475E0
2.052306625E0,1.696562313E0,7.201452432E0,-3.602234505E0,8.228932753E0
2.062260625E0,2.143910855E-2,3.805549210E0,-7.293449600E0,8.226607532E0
2.072214625E0,-1.593572380E0,-9.821258229E-1,-1.671821866E0,2.509787324E0
2.082168625E0,-9.056315245E-1,-7.940907696E0,2.360174804E0,8.333583179E0
2.092123625E0,1.382446964E0,-1.656722718E1,7.805986118E-1,1.664312201E1
2.102077625E0,8.034999921E0,-2.826280922E1,-4.434094487E0,2.971546403E1
2.112031625E0,2.716479275E0,-3.358618685E1,-1.368064743E1,3.636717367E1
2.121985625E0,-7.080181180E0,-2.412403537E1,4.191233894E0,2.548851682E1
2.131939625E0,-4.970166049E0,-1.631263356E1,8.577712165E0,1.908878494E1
2.141893625E0,-3.510366854E0,-1.550423963E1,-4.714270842E0,1.658096714E1
2.151847625E0,-4.087070132E0,-1.900095060E1,-6.807542471E0,2.059327319E1
2.161802625E0,-2.983548803E0,-1.758743767E1,-3.055618075E0,1.809851732E1
2.171756625E0,-2.503537276E-1,-1.561286101E1,-3.995165935E0,1.611786142E1
2.181710625E0,1.250105763E0,-1.664675867E1,-3.231548807E0,1.700353629E1
2.191664625E0,9.419156903E-1,-1.968810135E1,-3.742256609E0,2.006272725E1
2.201618625E0,-5.971928722E-1,-2.123370054E1,-4.535453632E0,2.172088897E1
2.211572625E0,-2.117322688E0,-1.879714941E1,-3.890705720E0,1.931200332E1
2.221527625E0,-2.444107199E0,-1.373237541E1,-2.680314538E0,1.420337567E1
2.231481625E0,-2.536899588E0,-8.836331005E0,-1.201583813E0,9.271483636E0
2.241435625E0,-1.292409491E0,-5.110578162E0,-5.003930211E-1,5.295160490E0
2.251389625E0,8.664899705E-1,-1.537656918E0,-3.542022510E-1,1.800181352E0
2.261343625E0,2.526416115E0,1.690280941E0,2.355666308E-1,3.048822672E0
2.271297625E0,3.540023347E0,4.919469520E0,6.971576750E-1,6.100735569E0
2.281251625E0,3.756358632E0,7.813771686E0,1.008791904E0,8.728282720E0
2.291206625E0,3.571519666E0,1.021419931E1,1.170613816E0,1.088374737E1
2.301160625E0,2.876856413E0,1.142409348E1,1.371217679E0,1.186028889E1
2.311114625E0,1.090234993E0,1.128597522E1,1.556347689E0,1.144482710E1
2.321068625E0,-9.232253578E-1,1.063560580E1,1.596487509E0,1.079431462E1
2.331022625E0,-2.667740686E0,9.747312586E0,6.446518712E-1,1.012632801E1
2.340976625E0,-3.659002491E0,9.027505721E0,-8.881370938E-1,9.781254841E0
2.350931625E0,-3.502875109E0,8.538855078E0,-1.627966579E0,9.371897100E0
2.360885625E0,-2.887383741E0,7.952221473E0,-1.748066050E0,8.638897276E0
2.370839625E0,-2.508664845E0,7.529418665E0,-2.011273785E0,8.187231948E0
2.380793625E0,-2.227446224E0,7.713438143E0,-1.590243852E0,8.184590410E0
2.390747625E0,-2.037698375E0,8.604805824E0,-6.258976579E-2,8.843009409E0
2.400701625E0,-1.822962597E0,9.646645167E0,1.112029320E0,9.880160161E0
2.410655625E0,-1.578909171E0,1.037221329E1,1.627605221E0,1.061719650E1
2.420610625E0,-1.185334986E0,1.066734098E1,2.018612040E0,1.092117105E1
2.430564625E0,-8.319335108E-1,1.078517524E1,2.311681505E0,1.106146417E1
2.440518625E0,-7.224103376E-1,1.066945182E1,2.341749058E0,1.094727672E1
2.450472625E0,-6.560098683E-1,1.023464819E1,2.248260412E0,1.049919270E1
2.460426625E0,-5.853148384E-1,9.773498172E0,1.928746183E0,9.979174405E0
2.470380625E0,-5.545970391E-1,9.387456223E0,1.462116154E0,9.516811224E0
2.480335375E0,-3.279791699E-1,9.200483902E0,1.016394600E0,9.262263888E0
2.490290375E0,5.116077066E-2,9.130979803E0,6.338146417E-1,9.153094045E0
2.500244375E0,4.170549222E-1,9.156514009E0,3.303513122E-1,9.171958111E0
2.510198375E0,6.132906955E-1,9.140567483E0,2.017991066E-1,9.163341217E0
2.520152375E0,5.960501436E-1,8.990586986E0,4.051149809E-1,9.019426161E0
2.530106375E0,4.638616642E-1,8.746027191E0,7.452944393E-1,8.789972871E0
2.540060375E0,2.868218980E-1,8.479052680E0,1.148181777E0,8.561245385E0
2.550015375E0,1.911301307E-1,8.197551346E0,1.472526537E0,8.330949118E0
2.559969375E0,1.424097047E-1,7.789149646E0,1.364370735E0,7.909022710E0
2.569923375E0,4.705985337E-3,7.168003435E0,8.340352924E-1,7.216364061E0
2.579877375E0,2.593324196E-2,6.669486201E0,7.173295458E-1,6.708001222E0
2.589831375E0,9.852736714E-1,4.899885440E0,-1.180447590E-1,4.999357569E0
2.599785375E0,1.519095517E0,1.181988916E0,-2.966549778E0,3.536264494E0
2.609740375E0,1.388609637E0,-2.175084116E0,6.443550957E0,6.941078920E0
2.619694375E0,-9.976789780E-2,-8.042959735E0,-5.074237132E-1,8.059567840E0
2.629648375E0,2.816405852E0,-1.215192214E1,-4.217051397E0,1.316756910E1
2.639602375E0,8.134762191E0,-1.391214572E1,-3.165942755E0,1.642392608E1
2.649556375E0,2.289163439E0,-1.418540832E1,-3.566679341E0,1.480497484E1
2.659510375E0,-3.825981428E0,-1.351881638E1,1.271114282E1,1.894649525E1
2.669464375E0,-8.105957052E0,-1.058683768E1,6.174762640E0,1.469405885E1
2.679419375E0,-8.633575294E0,-1.124846768E1,-6.014636055E0,1.540267815E1
2.689373375E0,-8.687998254E0,-1.379579782E1,-1.555382460E0,1.637756287E1
2.699327375E0,-6.177368744E0,-1.728610258E1,-5.503787627E0,1.916405243E1
2.709281375E0,-3.582866773E0,-1.903101698E1,-7.458207180E0,2.075190102E1
2.719235375E0,-3.578137837E-1,-1.410678432E1,-1.485797085E0,1.418932654E1
2.729189375E0,1.972359103E0,-3.427172962E0,-4.070600865E0,5.674989545E0
2.739143375E0,4.667103400E0,4.353002377E0,-5.857799113E0,8.662810992E0
2.749098375E0,5.293763827E0,3.222820961E0,-5.334351690E0,8.177152215E0
2.759052375E0,3.358048348E0,-6.272693562E0,-6.368873827E0,9.549121795E0
2.769006375E0,1.843915655E0,-1.129632012E1,-5.400705893E0,1.265600637E1
2.778960375E0,-4.964815262E-1,-1.150194681E1,-2.138803897E0,1.170964374E1
2.788914375E0,-2.226019358E0,-9.187922913E0,-3.458257637E0,1.006641125E1
2.798868375E0,-2.434818751E0,-7.172446150E0,-3.301831462E0,8.262833480E0
2.808822375E0,-1.297519227E0,-5.988553964E0,-1.966206370E0,6.435239096E0
2.818777375E0,-1.307884732E-1,-5.600639153E0,-1.532961896E0,5.808118174E0
2.828731375E0,-3.495415816E-1,-6.207058566E0,-1.555673944E0,6.408578374E0
2.838685375E0,-1.246193391E0,-7.375306526E0,-8.774173933E-1,7.531135744E0
2.848639375E0,-1.292005156E0,-8.505986125E0,-6.184477204E-1,8.625749525E0
2.858593375E0,-1.147878307E0,-9.482423776E0,-1.412485573E-1,9.552692628E0
2.868547375E0,-1.101103651E0,-9.884643216E0,-6.680154446E-1,9.968191681E0
2.878502375E0,-1.329251627E0,-9.749700589E0,-1.406953522E0,9.939974329E0
2.888456375E0,-2.117345346E0,-8.719125322E0,-1.889910000E0,9.169408787E0
2.898410375E0,-3.312522219E0,-6.984490326E0,-2.618373814E0,8.161604621E0
2.908364375E0,-4.404180717E0,-4.815221266E0,-3.475712453E0,7.393493132E0
2.918318375E0,-4.736363377E0,-2.021056761E0,-3.731811143E0,6.359577256E0
2.928272375E0,-3.862130670E0,1.169336126E0,-3.711361091E0,5.482481321E0
2.938226375E0,-2.229448603E0,4.823032562E0,-3.642017791E0,6.441768217E0
2.948181375E0,-1.006096191E0,8.223377329E0,-2.885803238E0,8.772914257E0
2.958135375E0,-3.250410536E-1,1.066000272E1,-1.953471719E0,1.084238726E1
2.968089375E0,4.862707162E-1,1.263815671E1,-1.507381790E0,1.273701943E1
2.978043375E0,1.067065547E0,1.444162396E1,-1.075622216E0,1.452088477E1
2.987997375E0,5.689488837E-1,1.406068838E1,-5.262331096E-1,1.408203046E1
2.997951375E0,-1.052226191E-1,1.079018981E1,-6.577953887E-1,1.081073368E1
3.007905375E0,-1.856031525E0,7.560746292E0,-1.035067098E0,7.853731687E0
3.017860375E0,-2.819121298E0,6.148179443E0,-1.617227583E0,6.954349748E0
3.027814375E0,-3.543439583E0,5.069269922E0,-2.192597111E0,6.562083794E0
3.037768375E0,-4.662372710E0,4.684800875E0,-3.234165144E0,7.358322003E0
3.047722375E0,-5.012737872E0,5.624682319E0,-3.443425298E0,8.283825804E0
3.057676375E0,-4.170209937E0,7.470599769E0,-1.940197370E0,8.772962878E0
3.067630375E0,-2.991806826E0,9.162203935E0,-2.088086756E-1,9.640564822E0
3.077585375E0,-1.757490738E0,1.031025035E1,1.001241029E0,1.050678445E1
3.087539375E0,-7.154836529E-1,1.105226435E1,2.167398243E0,1.128548091E1
3.097493375E0,2.464413921E-1,1.148760008E1,3.687283427E0,1.206738365E1
3.107447375E0,1.140273784E0,1.133760146E1,4.142328951E0,1.212436886E1
3.117401375E0,1.523906898E0,1.076651093E1,3.348720285E0,1.137778438E1
3.127355375E0,1.805332218E0,1.006294704E1,2.372917056E0,1.049537341E1
3.137309375E0,1.814581490E0,9.498973151E0,1.591863531E0,9.800878859E0
3.147264375E0,1.518929310E0,8.976908010E0,7.434196758E-1,9.134806866E0
3.157218375E0,1.037949556E0,8.559983407E0,2.212235570E-1,8.625519989E0
3.167172375E0,6.064780314E-1,8.194875076E0,-7.831285559E-2,8.217659400E0
3.177126375E0,2.659510291E-1,8.007271839E0,-1.347607791E-1,8.012820523E0
3.187080375E0,1.466053743E-1,7.747629152E0,2.050748630E-1,7.751729247E0
