"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.018583095E0,-6.387927055E0,2.740467548E0,9.495086670E0,1.176743155E1
1.026609068E0,-6.016356468E0,2.002186298E0,1.144616890E1,1.308510900E1
1.034635041E0,-5.438601494E0,1.783681154E0,1.270752430E1,1.393703980E1
1.042630496E0,-4.370362759E0,2.039181709E0,1.335177517E1,1.419606399E1
1.050656469E0,-3.439936638E0,2.859144449E0,1.373498440E1,1.444498762E1
1.058682442E0,-3.268432140E0,3.913395882E0,1.410720062E1,1.500034751E1
1.066708415E0,-3.816607475E0,5.292981148E0,1.480553532E1,1.617980278E1
1.074734388E0,-5.001795292E0,6.609132290E0,1.605184174E1,1.806544239E1
1.082760361E0,-6.195216179E0,7.020203114E0,1.768544769E1,2.001097237E1
1.090786335E0,-6.913713455E0,6.724404335E0,2.022826576E1,2.240981444E1
1.098812308E0,-7.012012005E0,6.345502853E0,2.250845146E1,2.441442414E1
1.106838281E0,-6.406384468E0,5.806869507E0,2.341987038E1,2.496501199E1
1.114864254E0,-5.186204910E0,5.210015774E0,2.306269455E1,2.420596756E1
1.122890227E0,-3.519275427E0,4.928122997E0,2.149699974E1,2.233366727E1
1.130916200E0,-2.058561563E0,4.738249779E0,1.955838966E1,2.022916936E1
1.138942173E0,-9.198206663E-1,4.781896114E0,1.694750214E1,1.763321948E1
1.146968146E0,-3.043391705E-1,4.620331287E0,1.392168522E1,1.467151672E1
1.154994119E0,-1.112318039E-2,4.141887188E0,1.052377701E1,1.130951969E1
1.163020092E0,2.060604095E-1,3.420880795E0,6.753950119E0,7.573686587E0
1.171046065E0,1.271994114E-1,2.788715363E0,2.903071404E0,4.027522394E0
1.179072038E0,-2.515935898E-1,2.349763155E0,-4.856071472E-1,2.412571350E0
1.187098011E0,-7.877371311E-1,1.811352730E0,-4.280933857E0,4.714649848E0
1.195123984E0,-1.219655991E0,1.308991790E0,-7.164530277E0,7.384545642E0
1.203149957E0,-1.777949095E0,6.776548028E-1,-8.797423363E0,9.000832008E0
1.211175930E0,-2.298251629E0,-2.024526522E-2,-9.647142410E0,9.917143092E0
1.219171387E0,-2.541229248E0,-7.404358983E-1,-9.772982597E0,1.012508174E1
1.227197360E0,-2.738697767E0,-1.091502190E0,-9.541151047E0,9.986260851E0
1.235223333E0,-2.891868591E0,-1.130401731E0,-9.301602364E0,9.806146978E0
1.243249306E0,-3.356274605E0,-8.501339555E-1,-9.310039520E0,9.932982575E0
1.251275279E0,-3.676368713E0,-3.175943792E-1,-9.834979057E0,1.050444507E1
1.259301252E0,-3.650179863E0,1.332705617E-1,-1.080583763E1,1.140647627E1
1.267327225E0,-3.432123184E0,4.104123712E-1,-1.158239365E1,1.208717297E1
1.275353198E0,-3.115000486E0,5.429114103E-1,-1.202048492E1,1.242940218E1
1.283379171E0,-2.824410915E0,5.210645795E-1,-1.235859871E1,1.268793787E1
1.291405144E0,-2.742367506E0,5.195088387E-1,-1.211605167E1,1.243338961E1
1.299431117E0,-2.668287039E0,5.592943430E-1,-1.147852135E1,1.179783956E1
