"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.150140042E0,-1.326502997E0,-7.115359783E-2,1.769503112E0,2.212648707E0
2.160096042E0,-1.167195242E0,8.964144123E-1,2.728884216E-1,1.496787099E0
2.170051042E0,-1.120010916E0,1.528235300E0,-8.880680966E-1,2.092508668E0
2.180006042E0,-1.048072475E0,1.583506106E0,-1.251964885E0,2.274502929E0
2.189961042E0,-8.894656543E-1,1.185035316E0,-1.133813707E0,1.865741507E0
2.199916042E0,-4.751347306E-1,5.331953162E-1,-7.553526735E-1,1.039522928E0
2.209871042E0,-5.709260832E-1,3.830119210E-1,-1.062445297E-1,6.956598481E-1
2.219826042E0,-5.668004340E-1,8.919015312E-1,3.987870876E-1,1.129505296E0
2.229781042E0,-6.959473014E-2,1.639783802E0,2.980459573E-1,1.668102436E0
2.239736042E0,3.969163075E-2,1.409665461E0,-3.380420818E-1,1.450173985E0
2.249691042E0,1.897120348E-1,1.171453988E0,-3.108835924E-1,1.226761472E0
2.259646042E0,-1.741485009E-1,7.648935753E-1,-1.554616767E-1,7.997238366E-1
2.269601042E0,-6.688249916E-1,1.217472160E-1,-1.281417310E-1,6.917872196E-1
2.279556042E0,-8.102833177E-1,-3.749468565E-1,-4.122643715E-1,9.834155338E-1
2.289512042E0,-9.761505532E-1,-5.997015470E-1,-1.554210386E0,1.930824117E0
2.299467042E0,-1.317225951E0,-4.730099255E-1,-3.414689741E0,3.690383263E0
2.309422042E0,-1.885382355E0,-4.083514148E-1,-5.084361001E0,5.438027610E0
2.319377042E0,-2.312144897E0,-6.224612492E-1,-5.905274411E0,6.372263169E0
2.329332042E0,-2.399749783E0,-6.586520058E-1,-5.286453053E0,5.842876635E0
2.339287042E0,-2.340853264E0,-7.234730691E-1,-3.593765106E0,4.349500537E0
2.349242042E0,-2.388930533E0,-1.138866286E0,-2.327651128E0,3.524480853E0
2.359197042E0,-2.927450032E0,-1.557667260E0,-1.837303331E0,3.791038711E0
2.369152042E0,-3.553436275E0,-2.150472016E0,-1.658639465E0,4.472418152E0
2.379107042E0,-3.886948592E0,-2.499604585E0,-1.702651457E0,4.924978621E0
2.389062042E0,-3.774764497E0,-2.518157800E0,-2.054664218E0,4.981125451E0
2.399017042E0,-2.968983974E0,-2.704247777E0,-2.192941659E0,4.575676452E0
2.408972042E0,-2.078981326E0,-3.082368502E0,-2.297218418E0,4.370397167E0
2.418928042E0,-1.610858503E0,-3.369243427E0,-2.463666720E0,4.473960225E0
2.428883042E0,-1.700574233E0,-3.780964592E0,-2.777184191E0,4.990029860E0
2.438838042E0,-2.151235370E0,-3.939234686E0,-3.113842310E0,5.462728024E0
2.448793042E0,-2.490140281E0,-3.804895492E0,-3.302860865E0,5.620224036E0
2.458748042E0,-2.785446306E0,-3.734425433E0,-3.631696579E0,5.907102884E0
2.468703042E0,-2.874796732E0,-3.608499212E0,-4.198721253E0,6.238187475E0
2.478658042E0,-2.729541955E0,-3.525920155E0,-4.282903032E0,6.182699298E0
2.488613042E0,-2.620876422E0,-3.660918331E0,-3.900545415E0,5.956976647E0
2.498568042E0,-2.411021460E0,-3.376156590E0,-4.622380679E0,6.211107867E0
2.508523042E0,-2.215520390E0,-2.468355895E0,-4.749272275E0,5.792831653E0
2.518478042E0,-1.203413407E0,-2.976701714E0,-3.409350064E0,4.683228030E0
2.528433042E0,2.070803118E-1,-2.670495894E0,-1.191004738E0,2.931368769E0
2.538389042E0,1.534402212E0,-2.403413794E0,8.731062412E-2,2.852790066E0
2.548344042E0,3.485978994E0,-3.853947784E0,1.917165188E0,5.538996789E0
2.558299042E0,4.869680479E0,-5.689546067E0,5.040988694E0,9.027529531E0
2.568254042E0,4.741848650E0,-6.649957670E0,6.979886813E0,1.074364396E1
2.578209042E0,4.093473710E0,-6.129154358E0,5.963432572E0,9.480801032E0
2.588164042E0,2.746375796E0,-4.676039407E0,1.834915913E0,5.724931525E0
2.598119042E0,1.345146406E0,-4.241693026E0,-5.405563760E-1,4.482586282E0
2.608074042E0,9.160141329E-1,-4.433270615E0,-4.652126634E-1,4.550757416E0
2.618029042E0,-5.907970050E-2,-4.611806574E0,3.073463193E-1,4.622414093E0
2.627984042E0,-8.447821916E-3,-4.270813914E0,1.550075819E0,4.543419186E0
2.637939042E0,-4.072287494E-1,-3.354846413E0,2.621040144E0,4.276760590E0
2.647892542E0,6.283426711E-1,-9.268918544E-1,2.814480071E0,3.029066043E0
2.657847542E0,9.936702731E-1,7.508468091E-1,2.734983958E0,3.005210275E0
2.667802542E0,9.801277562E-1,1.299625540E0,3.061449796E0,3.467297480E0
2.677758542E0,1.341632376E0,2.297111413E0,4.306603844E0,5.061969473E0
2.687713542E0,2.083978356E0,2.975912340E0,4.907250009E0,6.105745056E0
2.697668542E0,2.783859372E0,3.261519004E0,4.792414494E0,6.430755468E0
2.707623542E0,3.035527335E0,3.484432406E0,4.342660992E0,6.341482467E0
2.717578542E0,3.179314460E0,3.786453373E0,4.012583914E0,6.367581900E0
2.727533542E0,3.367713503E0,4.230567529E0,3.643481934E0,6.520288065E0
2.737488542E0,3.267896562E0,4.708778552E0,3.525565814E0,6.729142419E0
2.747443542E0,2.990706672E0,4.722851631E0,3.620933316E0,6.660391281E0
2.757398542E0,2.727259202E0,4.371771355E0,3.887460515E0,6.454663182E0
2.767353542E0,2.497570631E0,4.145886982E0,4.444046448E0,6.570828468E0
2.777308542E0,2.566592334E0,4.177295886E0,5.004609658E0,7.005948540E0
2.787263542E0,2.448432531E0,4.033446779E0,5.335788935E0,7.122791471E0
2.797218542E0,2.251719771E0,4.020217454E0,5.516822240E0,7.188026011E0
2.807174542E0,1.996517020E0,3.989425431E0,5.390508934E0,6.997083825E0
2.817129542E0,1.738655979E0,3.941268348E0,4.982988993E0,6.586858136E0
2.827084542E0,1.276832655E0,3.895739588E0,4.373941841E0,5.994869123E0
2.837039542E0,9.740831240E-1,4.370915322E0,3.715452973E0,5.818791067E0
2.846994542E0,5.018993369E-1,4.933454890E0,3.113800794E0,5.855479100E0
2.856949542E0,-1.195046078E-1,5.163109547E0,2.345916368E0,5.672328019E0
2.866904542E0,-4.316123696E-1,4.920971670E0,1.270024595E0,5.100511139E0
2.876859542E0,-3.950637634E-1,4.451881717E0,4.538257957E-2,4.469606893E0
2.886814542E0,-6.710147738E-1,3.455711467E0,-1.648676248E0,3.887201557E0
2.896769542E0,-1.184659998E0,1.563341398E0,-3.525120256E0,4.034095742E0
2.906724542E0,-1.968347620E0,-1.472523029E0,-5.056479138E0,5.622339166E0
2.916679542E0,-2.750043755E0,-5.307181433E0,-6.690270714E0,8.971546000E0
2.926634542E0,-3.146531169E0,-8.576393618E0,-8.333589742E0,1.236543181E1
2.936589542E0,-4.230755224E0,-1.036657073E1,-9.505982208E0,1.468770834E1
2.946545542E0,-4.316581533E0,-1.038853989E1,-1.001672246E1,1.506284721E1
2.956500542E0,-4.071022741E0,-7.184435281E0,-8.755474538E0,1.203526779E1
2.966455542E0,-3.017005402E0,-2.517546181E0,-6.632804278E0,7.709374356E0
2.976410542E0,-1.671618821E0,1.196395286E0,-4.696221949E0,5.126419000E0
2.986365542E0,-1.037131969E0,4.070840893E0,-2.930851065E0,5.122233523E0
2.996320542E0,-7.237622870E-1,5.900963843E0,-1.250492848E0,6.075272709E0
3.006275542E0,-1.950919300E-1,6.789086904E0,4.562526825E-1,6.807196806E0
3.016230542E0,6.322619136E-1,6.391999565E0,2.119718877E0,6.763920586E0
3.026185542E0,1.113043446E0,3.722101842E0,3.869793446E0,5.483448654E0
3.036140542E0,2.454145991E0,-7.823118460E-1,7.308735391E0,7.749352062E0
3.046095542E0,5.999737349E0,-6.617249515E0,8.470277764E0,1.230977030E1
3.056050542E0,8.777847739E0,-1.250032965E1,4.625030929E0,1.595931588E1
3.066005542E0,8.316387818E0,-1.698509728E1,1.632545534E-1,1.891249555E1
3.075961542E0,4.068290922E0,-1.766533662E1,-8.962853057E0,2.022245890E1
3.085916542E0,-2.548852174E0,-8.759391587E0,-1.075396280E1,1.410217374E1
3.095871542E0,-1.597730773E0,2.778220317E0,2.667443940E0,4.169713291E0
3.105826542E0,3.675945968E0,1.082947842E1,8.814751271E0,1.443918355E1
3.115781542E0,7.762061250E0,1.507764431E1,8.065779079E0,1.877875782E1
3.125736542E0,9.237882108E0,1.592555023E1,7.372880516E0,1.983232167E1
3.135691542E0,5.592645425E0,1.154144242E1,9.469923599E0,1.594245994E1
3.145646542E0,-1.653226843E0,1.728779594E0,1.020338664E1,1.048002561E1
3.155601542E0,-4.256061096E0,-7.928999841E0,6.970913676E0,1.138317759E1
